center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift
Ses01M_impro06_M007,Ses01M_impro06_M006,Ses01M_impro06_F003,sad,sad,sad,2,1,0
Ses01M_impro06_F004,Ses01M_impro06_F003,Ses01M_impro06_M007,sad,sad,sad,2,1,0
Ses01M_impro06_F005,Ses01M_impro06_F004,Ses01M_impro06_M007,sad,sad,sad,1,2,0
Ses01M_impro06_M008,Ses01M_impro06_M007,Ses01M_impro06_F005,sad,sad,sad,3,1,0
Ses01M_impro06_F006,Ses01M_impro06_F005,Ses01M_impro06_M008,sad,sad,sad,2,1,0
Ses01M_impro06_M009,Ses01M_impro06_M008,Ses01M_impro06_F006,sad,sad,sad,2,1,0
Ses01M_impro06_M010,Ses01M_impro06_M009,Ses01M_impro06_F006,sad,sad,sad,1,2,0
Ses01M_impro06_F007,Ses01M_impro06_F006,Ses01M_impro06_M010,neu,sad,sad,3,1,1
Ses01M_impro06_M011,Ses01M_impro06_M010,Ses01M_impro06_F007,sad,sad,neu,2,1,0
Ses01M_impro06_F008,Ses01M_impro06_F007,Ses01M_impro06_M011,neu,neu,sad,2,1,0
Ses01M_impro06_M012,Ses01M_impro06_M011,Ses01M_impro06_F008,sad,sad,neu,2,1,0
Ses01M_impro06_F009,Ses01M_impro06_F008,Ses01M_impro06_M012,neu,neu,sad,2,1,0
Ses01M_impro06_M013,Ses01M_impro06_M012,Ses01M_impro06_F009,sad,sad,neu,2,1,0
Ses01M_impro06_F010,Ses01M_impro06_F009,Ses01M_impro06_M013,neu,neu,sad,2,1,0
Ses01M_impro06_M014,Ses01M_impro06_M013,Ses01M_impro06_F010,sad,sad,neu,2,1,0
Ses01M_impro06_F011,Ses01M_impro06_F010,Ses01M_impro06_M014,neu,neu,sad,2,1,0
Ses01M_impro06_M015,Ses01M_impro06_M014,Ses01M_impro06_F011,sad,sad,neu,2,1,0
Ses01M_impro06_F012,Ses01M_impro06_F011,Ses01M_impro06_M015,neu,neu,sad,2,1,0
Ses01M_impro06_M016,Ses01M_impro06_M015,Ses01M_impro06_F012,sad,sad,neu,2,1,0
Ses01M_impro06_F013,Ses01M_impro06_F012,Ses01M_impro06_M016,neu,neu,sad,2,1,0
Ses01M_impro06_M017,Ses01M_impro06_M016,Ses01M_impro06_F013,sad,sad,neu,2,1,0
Ses01M_impro06_F014,Ses01M_impro06_F013,Ses01M_impro06_M017,neu,neu,sad,2,1,0
Ses01M_impro06_F015,Ses01M_impro06_F014,Ses01M_impro06_M017,neu,neu,sad,1,2,0
Ses01M_impro06_F016,Ses01M_impro06_F015,Ses01M_impro06_M017,neu,neu,sad,1,3,0
Ses01M_impro06_F017,Ses01M_impro06_F016,Ses01M_impro06_M017,neu,neu,sad,1,4,0
Ses01M_impro06_M018,Ses01M_impro06_M017,Ses01M_impro06_F017,sad,sad,neu,5,1,0
Ses01M_impro06_M019,Ses01M_impro06_M018,Ses01M_impro06_F017,sad,sad,neu,1,2,0
Ses01M_impro06_F018,Ses01M_impro06_F017,Ses01M_impro06_M019,neu,neu,sad,3,1,0
Ses01M_impro06_M020,Ses01M_impro06_M019,Ses01M_impro06_F018,sad,sad,neu,2,1,0
Ses01M_impro06_F019,Ses01M_impro06_F018,Ses01M_impro06_M020,neu,neu,sad,2,1,0
Ses01M_impro06_M021,Ses01M_impro06_M020,Ses01M_impro06_F019,sad,sad,neu,2,1,0
Ses01M_impro06_F020,Ses01M_impro06_F019,Ses01M_impro06_M021,neu,neu,sad,2,1,0
Ses01M_impro06_M022,Ses01M_impro06_M021,Ses01M_impro06_F020,sad,sad,neu,2,1,0
Ses01M_impro06_F021,Ses01M_impro06_F020,Ses01M_impro06_M022,neu,neu,sad,2,1,0
Ses01M_impro06_M023,Ses01M_impro06_M022,Ses01M_impro06_F021,sad,sad,neu,2,1,0
Ses01M_impro06_F022,Ses01M_impro06_F021,Ses01M_impro06_M023,neu,neu,sad,2,1,0
Ses01M_impro06_M024,Ses01M_impro06_M023,Ses01M_impro06_F022,sad,sad,neu,2,1,0
Ses01M_impro06_F023,Ses01M_impro06_F022,Ses01M_impro06_M024,neu,neu,sad,2,1,0
Ses01M_impro06_F024,Ses01M_impro06_F023,Ses01M_impro06_M024,neu,neu,sad,1,2,0
Ses01M_impro06_M025,Ses01M_impro06_M024,Ses01M_impro06_F024,sad,sad,neu,3,1,0
Ses01M_impro06_M026,Ses01M_impro06_M025,Ses01M_impro06_F024,sad,sad,neu,1,2,0
Ses01M_impro06_F025,Ses01M_impro06_F024,Ses01M_impro06_M026,neu,neu,sad,3,1,0
Ses01M_impro06_M027,Ses01M_impro06_M026,Ses01M_impro06_F025,sad,sad,neu,2,1,0
Ses01M_impro06_F026,Ses01M_impro06_F025,Ses01M_impro06_M027,neu,neu,sad,2,1,0
Ses01M_impro06_M028,Ses01M_impro06_M027,Ses01M_impro06_F026,sad,sad,neu,2,1,0
Ses01M_impro06_M029,Ses01M_impro06_M028,Ses01M_impro06_F026,sad,sad,neu,1,2,0
Ses01M_impro06_M030,Ses01M_impro06_M029,Ses01M_impro06_F026,sad,sad,neu,1,3,0
Ses01M_impro06_F027,Ses01M_impro06_F026,Ses01M_impro06_M030,neu,neu,sad,4,1,0
Ses01M_impro06_F028,Ses01M_impro06_F027,Ses01M_impro06_M030,neu,neu,sad,1,2,0
Ses01M_impro07_M000,pad,pad,hap,pad,pad,None,None,0
Ses01M_impro07_F000,pad,Ses01M_impro07_M000,neu,pad,hap,None,1,0
Ses01M_impro07_M001,Ses01M_impro07_M000,Ses01M_impro07_F000,hap,hap,neu,2,1,0
Ses01M_impro07_F001,Ses01M_impro07_F000,Ses01M_impro07_M001,hap,neu,hap,2,1,1
Ses01M_impro07_M002,Ses01M_impro07_M001,Ses01M_impro07_F001,hap,hap,hap,2,1,0
Ses01M_impro07_M003,Ses01M_impro07_M002,Ses01M_impro07_F001,hap,hap,hap,1,2,0
Ses01M_impro07_F003,Ses01M_impro07_F001,Ses01M_impro07_M003,hap,hap,hap,3,1,0
Ses01M_impro07_F004,Ses01M_impro07_F003,Ses01M_impro07_M003,hap,hap,hap,1,2,0
Ses01M_impro07_F005,Ses01M_impro07_F004,Ses01M_impro07_M003,hap,hap,hap,1,3,0
Ses01M_impro07_M004,Ses01M_impro07_M003,Ses01M_impro07_F005,hap,hap,hap,4,1,0
Ses01M_impro07_F006,Ses01M_impro07_F005,Ses01M_impro07_M004,hap,hap,hap,2,1,0
Ses01M_impro07_M005,Ses01M_impro07_M004,Ses01M_impro07_F006,hap,hap,hap,2,1,0
Ses01M_impro07_F007,Ses01M_impro07_F006,Ses01M_impro07_M005,hap,hap,hap,2,1,0
Ses01M_impro07_M006,Ses01M_impro07_M005,Ses01M_impro07_F007,hap,hap,hap,2,1,0
Ses01M_impro07_F008,Ses01M_impro07_F007,Ses01M_impro07_M006,hap,hap,hap,2,1,0
Ses01M_impro07_F009,Ses01M_impro07_F008,Ses01M_impro07_M006,hap,hap,hap,1,2,0
Ses01M_impro07_M007,Ses01M_impro07_M006,Ses01M_impro07_F009,hap,hap,hap,3,1,0
Ses01M_impro07_M008,Ses01M_impro07_M007,Ses01M_impro07_F009,hap,hap,hap,1,2,0
Ses01M_impro07_F010,Ses01M_impro07_F009,Ses01M_impro07_M008,neu,hap,hap,3,1,1
Ses01M_impro07_F011,Ses01M_impro07_F010,Ses01M_impro07_M008,hap,neu,hap,1,2,1
Ses01M_impro07_M009,Ses01M_impro07_M008,Ses01M_impro07_F011,hap,hap,hap,3,1,0
Ses01M_impro07_M010,Ses01M_impro07_M009,Ses01M_impro07_F011,hap,hap,hap,1,2,0
Ses01M_impro07_F012,Ses01M_impro07_F011,Ses01M_impro07_M010,neu,hap,hap,3,1,1
Ses01M_impro07_F013,Ses01M_impro07_F012,Ses01M_impro07_M010,hap,neu,hap,1,2,1
Ses01M_impro07_F014,Ses01M_impro07_F013,Ses01M_impro07_M010,hap,hap,hap,1,3,0
Ses01M_impro07_M011,Ses01M_impro07_M010,Ses01M_impro07_F014,hap,hap,hap,4,1,0
Ses01M_impro07_F015,Ses01M_impro07_F014,Ses01M_impro07_M011,hap,hap,hap,2,1,0
Ses01M_impro07_M013,Ses01M_impro07_M011,Ses01M_impro07_F015,hap,hap,hap,2,1,0
Ses01M_impro07_F016,Ses01M_impro07_F015,Ses01M_impro07_M013,hap,hap,hap,2,1,0
Ses01M_impro07_F018,Ses01M_impro07_F016,Ses01M_impro07_M013,hap,hap,hap,1,2,0
Ses01M_impro07_F020,Ses01M_impro07_F018,Ses01M_impro07_M013,neu,hap,hap,1,3,1
Ses01M_impro07_F021,Ses01M_impro07_F020,Ses01M_impro07_M013,hap,neu,hap,1,4,1
Ses01M_impro07_M017,Ses01M_impro07_M013,Ses01M_impro07_F021,hap,hap,hap,5,1,0
Ses01M_impro07_F022,Ses01M_impro07_F021,Ses01M_impro07_M017,hap,hap,hap,2,1,0
Ses01M_impro07_M018,Ses01M_impro07_M017,Ses01M_impro07_F022,hap,hap,hap,2,1,0
Ses01M_impro07_F023,Ses01M_impro07_F022,Ses01M_impro07_M018,hap,hap,hap,2,1,0
Ses01M_impro07_M019,Ses01M_impro07_M018,Ses01M_impro07_F023,hap,hap,hap,2,1,0
Ses01M_impro07_F024,Ses01M_impro07_F023,Ses01M_impro07_M019,hap,hap,hap,2,1,0
Ses01M_impro07_M020,Ses01M_impro07_M019,Ses01M_impro07_F024,neu,hap,hap,2,1,1
Ses01M_impro07_F025,Ses01M_impro07_F024,Ses01M_impro07_M020,hap,hap,neu,2,1,0
Ses01M_impro07_F026,Ses01M_impro07_F025,Ses01M_impro07_M020,hap,hap,neu,1,2,0
Ses01M_impro07_F027,Ses01M_impro07_F026,Ses01M_impro07_M020,hap,hap,neu,1,3,0
Ses01M_impro07_M024,Ses01M_impro07_M020,Ses01M_impro07_F027,hap,neu,hap,4,1,1
Ses01M_impro07_M026,Ses01M_impro07_M024,Ses01M_impro07_F027,neu,hap,hap,1,2,1
Ses01M_impro07_M030,Ses01M_impro07_M026,Ses01M_impro07_F027,neu,neu,hap,1,3,0
Ses01M_impro07_F033,Ses01M_impro07_F027,Ses01M_impro07_M030,hap,hap,neu,4,1,0
Ses01M_impro07_F034,Ses01M_impro07_F033,Ses01M_impro07_M030,hap,hap,neu,1,2,0
Ses01M_impro07_M032,Ses01M_impro07_M030,Ses01M_impro07_F034,hap,neu,hap,3,1,1
Ses01M_impro07_M033,Ses01M_impro07_M032,Ses01M_impro07_F034,hap,hap,hap,1,2,0
Ses01M_script01_1_M000,pad,pad,neu,pad,pad,None,None,0
Ses01M_script01_1_M002,Ses01M_script01_1_M000,pad,neu,neu,pad,1,None,0
Ses01M_script01_1_M003,Ses01M_script01_1_M002,pad,sad,neu,pad,1,None,1
Ses01M_script01_1_F004,pad,Ses01M_script01_1_M003,sad,pad,sad,None,1,0
Ses01M_script01_1_M004,Ses01M_script01_1_M003,Ses01M_script01_1_F004,sad,sad,sad,2,1,0
Ses01M_script01_1_F005,Ses01M_script01_1_F004,Ses01M_script01_1_M004,sad,sad,sad,2,1,0
Ses01M_script01_1_M005,Ses01M_script01_1_M004,Ses01M_script01_1_F005,sad,sad,sad,2,1,0
Ses01M_script01_1_F006,Ses01M_script01_1_F005,Ses01M_script01_1_M005,sad,sad,sad,2,1,0
Ses01M_script01_1_M006,Ses01M_script01_1_M005,Ses01M_script01_1_F006,sad,sad,sad,2,1,0
Ses01M_script01_1_F008,Ses01M_script01_1_F006,Ses01M_script01_1_M006,ang,sad,sad,2,1,1
Ses01M_script01_1_M007,Ses01M_script01_1_M006,Ses01M_script01_1_F008,sad,sad,ang,2,1,0
Ses01M_script01_1_F011,Ses01M_script01_1_F008,Ses01M_script01_1_M007,ang,ang,sad,2,1,0
Ses01M_script01_1_F014,Ses01M_script01_1_F011,Ses01M_script01_1_M007,ang,ang,sad,1,2,0
Ses01M_script01_1_F015,Ses01M_script01_1_F014,Ses01M_script01_1_M007,ang,ang,sad,1,3,0
Ses01M_script01_1_F016,Ses01M_script01_1_F015,Ses01M_script01_1_M007,ang,ang,sad,1,4,0
Ses01M_script01_1_F017,Ses01M_script01_1_F016,Ses01M_script01_1_M007,ang,ang,sad,1,5,0
Ses01M_script01_1_M017,Ses01M_script01_1_M007,Ses01M_script01_1_F017,neu,sad,ang,6,1,1
Ses01M_script01_1_F020,Ses01M_script01_1_F017,Ses01M_script01_1_M017,ang,ang,neu,2,1,0
Ses01M_script01_1_M020,Ses01M_script01_1_M017,Ses01M_script01_1_F020,ang,neu,ang,2,1,1
Ses01M_script01_1_F023,Ses01M_script01_1_F020,Ses01M_script01_1_M020,ang,ang,ang,2,1,0
Ses01M_script01_1_M021,Ses01M_script01_1_M020,Ses01M_script01_1_F023,ang,ang,ang,2,1,0
Ses01M_script01_1_F024,Ses01M_script01_1_F023,Ses01M_script01_1_M021,ang,ang,ang,2,1,0
Ses01M_script01_1_F025,Ses01M_script01_1_F024,Ses01M_script01_1_M021,neu,ang,ang,1,2,1
Ses01M_script01_1_M023,Ses01M_script01_1_M021,Ses01M_script01_1_F025,ang,ang,neu,3,1,0
Ses01M_script01_1_F026,Ses01M_script01_1_F025,Ses01M_script01_1_M023,neu,neu,ang,2,1,0
Ses01M_script01_1_M024,Ses01M_script01_1_M023,Ses01M_script01_1_F026,sad,ang,neu,2,1,1
Ses01M_script01_1_F029,Ses01M_script01_1_F026,Ses01M_script01_1_M024,ang,neu,sad,2,1,1
Ses01M_script01_1_F030,Ses01M_script01_1_F029,Ses01M_script01_1_M024,ang,ang,sad,1,2,0
Ses01M_script01_1_F031,Ses01M_script01_1_F030,Ses01M_script01_1_M024,sad,ang,sad,1,3,1
Ses01M_script01_1_F032,Ses01M_script01_1_F031,Ses01M_script01_1_M024,ang,sad,sad,1,4,1
Ses01M_script01_1_F035,Ses01M_script01_1_F032,Ses01M_script01_1_M024,ang,ang,sad,1,5,0
Ses01M_script01_1_F036,Ses01M_script01_1_F035,Ses01M_script01_1_M024,ang,ang,sad,1,6,0
Ses01M_script01_1_M034,Ses01M_script01_1_M024,Ses01M_script01_1_F036,ang,sad,ang,7,1,1
Ses01M_script01_1_F037,Ses01M_script01_1_F036,Ses01M_script01_1_M034,ang,ang,ang,2,1,0
Ses01M_script01_1_M035,Ses01M_script01_1_M034,Ses01M_script01_1_F037,ang,ang,ang,2,1,0
Ses01M_script01_1_M037,Ses01M_script01_1_M035,Ses01M_script01_1_F037,neu,ang,ang,1,2,1
Ses01M_script01_1_F039,Ses01M_script01_1_F037,Ses01M_script01_1_M037,ang,ang,neu,3,1,0
Ses01M_script01_1_M038,Ses01M_script01_1_M037,Ses01M_script01_1_F039,sad,neu,ang,2,1,1
Ses01M_script01_1_F040,Ses01M_script01_1_F039,Ses01M_script01_1_M038,ang,ang,sad,2,1,0
Ses01M_script01_1_M040,Ses01M_script01_1_M038,Ses01M_script01_1_F040,sad,sad,ang,2,1,0
Ses01M_script01_1_F041,Ses01M_script01_1_F040,Ses01M_script01_1_M040,ang,ang,sad,2,1,0
Ses01M_script01_1_M041,Ses01M_script01_1_M040,Ses01M_script01_1_F041,ang,sad,ang,2,1,1
Ses01M_script01_1_F042,Ses01M_script01_1_F041,Ses01M_script01_1_M041,ang,ang,ang,2,1,0
Ses01M_script01_1_M042,Ses01M_script01_1_M041,Ses01M_script01_1_F042,sad,ang,ang,2,1,1
Ses01M_script01_1_F043,Ses01M_script01_1_F042,Ses01M_script01_1_M042,ang,ang,sad,2,1,0
Ses01M_script01_2_F000,pad,pad,ang,pad,pad,None,None,0
Ses01M_script01_2_M000,pad,Ses01M_script01_2_F000,neu,pad,ang,None,1,0
Ses01M_script01_2_F001,Ses01M_script01_2_F000,Ses01M_script01_2_M000,ang,ang,neu,2,1,0
Ses01M_script01_2_M001,Ses01M_script01_2_M000,Ses01M_script01_2_F001,neu,neu,ang,2,1,0
Ses01M_script01_2_F004,Ses01M_script01_2_F001,Ses01M_script01_2_M001,ang,ang,neu,2,1,0
Ses01M_script01_2_F005,Ses01M_script01_2_F004,Ses01M_script01_2_M001,ang,ang,neu,1,2,0
Ses01M_script01_2_M007,Ses01M_script01_2_M001,Ses01M_script01_2_F005,neu,neu,ang,3,1,0
Ses01M_script01_2_F009,Ses01M_script01_2_F005,Ses01M_script01_2_M007,ang,ang,neu,2,1,0
Ses01M_script01_2_F011,Ses01M_script01_2_F009,Ses01M_script01_2_M007,ang,ang,neu,1,2,0
Ses01M_script01_2_F012,Ses01M_script01_2_F011,Ses01M_script01_2_M007,ang,ang,neu,1,3,0
Ses01M_script01_2_F013,Ses01M_script01_2_F012,Ses01M_script01_2_M007,ang,ang,neu,1,4,0
Ses01M_script01_2_M015,Ses01M_script01_2_M007,Ses01M_script01_2_F013,ang,neu,ang,5,1,1
Ses01M_script01_2_M016,Ses01M_script01_2_M015,Ses01M_script01_2_F013,ang,ang,ang,1,2,0
Ses01M_script01_2_M017,Ses01M_script01_2_M016,Ses01M_script01_2_F013,ang,ang,ang,1,3,0
Ses01M_script01_3_F000,pad,pad,neu,pad,pad,None,None,0
Ses01M_script01_3_M000,pad,Ses01M_script01_3_F000,hap,pad,neu,None,1,0
Ses01M_script01_3_F001,Ses01M_script01_3_F000,Ses01M_script01_3_M000,neu,neu,hap,2,1,0
Ses01M_script01_3_M001,Ses01M_script01_3_M000,Ses01M_script01_3_F001,hap,hap,neu,2,1,0
Ses01M_script01_3_F003,Ses01M_script01_3_F001,Ses01M_script01_3_M001,sad,neu,hap,2,1,1
Ses01M_script01_3_M002,Ses01M_script01_3_M001,Ses01M_script01_3_F003,sad,hap,sad,2,1,1
Ses01M_script01_3_F004,Ses01M_script01_3_F003,Ses01M_script01_3_M002,neu,sad,sad,2,1,1
Ses01M_script01_3_F005,Ses01M_script01_3_F004,Ses01M_script01_3_M002,sad,neu,sad,1,2,1
Ses01M_script01_3_M004,Ses01M_script01_3_M002,Ses01M_script01_3_F005,neu,sad,sad,3,1,1
Ses01M_script01_3_F006,Ses01M_script01_3_F005,Ses01M_script01_3_M004,sad,sad,neu,2,1,0
Ses01M_script01_3_M006,Ses01M_script01_3_M004,Ses01M_script01_3_F006,neu,neu,sad,2,1,0
Ses01M_script01_3_F008,Ses01M_script01_3_F006,Ses01M_script01_3_M006,neu,sad,neu,2,1,1
Ses01M_script01_3_M007,Ses01M_script01_3_M006,Ses01M_script01_3_F008,neu,neu,neu,2,1,0
Ses01M_script01_3_M009,Ses01M_script01_3_M007,Ses01M_script01_3_F008,hap,neu,neu,1,2,1
Ses01M_script01_3_F012,Ses01M_script01_3_F008,Ses01M_script01_3_M009,neu,neu,hap,3,1,0
Ses01M_script01_3_M014,Ses01M_script01_3_M009,Ses01M_script01_3_F012,neu,hap,neu,2,1,1
Ses01M_script01_3_F014,Ses01M_script01_3_F012,Ses01M_script01_3_M014,hap,neu,neu,2,1,1
Ses01M_script01_3_M016,Ses01M_script01_3_M014,Ses01M_script01_3_F014,hap,neu,hap,2,1,1
Ses01M_script01_3_F015,Ses01M_script01_3_F014,Ses01M_script01_3_M016,hap,hap,hap,2,1,0
Ses01M_script01_3_M018,Ses01M_script01_3_M016,Ses01M_script01_3_F015,hap,hap,hap,2,1,0
Ses01M_script01_3_F016,Ses01M_script01_3_F015,Ses01M_script01_3_M018,hap,hap,hap,2,1,0
Ses01M_script01_3_M019,Ses01M_script01_3_M018,Ses01M_script01_3_F016,hap,hap,hap,2,1,0
Ses01M_script01_3_F018,Ses01M_script01_3_F016,Ses01M_script01_3_M019,sad,hap,hap,2,1,1
Ses01M_script01_3_M020,Ses01M_script01_3_M019,Ses01M_script01_3_F018,sad,hap,sad,2,1,1
Ses01M_script01_3_F019,Ses01M_script01_3_F018,Ses01M_script01_3_M020,sad,sad,sad,2,1,0
Ses01M_script01_3_M021,Ses01M_script01_3_M020,Ses01M_script01_3_F019,sad,sad,sad,2,1,0
Ses01M_script01_3_M022,Ses01M_script01_3_M021,Ses01M_script01_3_F019,sad,sad,sad,1,2,0
Ses01M_script01_3_F021,Ses01M_script01_3_F019,Ses01M_script01_3_M022,sad,sad,sad,3,1,0
Ses01M_script01_3_M023,Ses01M_script01_3_M022,Ses01M_script01_3_F021,sad,sad,sad,2,1,0
Ses01M_script01_3_M024,Ses01M_script01_3_M023,Ses01M_script01_3_F021,sad,sad,sad,1,2,0
Ses01M_script01_3_F022,Ses01M_script01_3_F021,Ses01M_script01_3_M024,sad,sad,sad,3,1,0
Ses01M_script01_3_M025,Ses01M_script01_3_M024,Ses01M_script01_3_F022,sad,sad,sad,2,1,0
Ses01M_script01_3_F023,Ses01M_script01_3_F022,Ses01M_script01_3_M025,sad,sad,sad,2,1,0
Ses01M_script01_3_M026,Ses01M_script01_3_M025,Ses01M_script01_3_F023,sad,sad,sad,2,1,0
Ses01M_script01_3_F024,Ses01M_script01_3_F023,Ses01M_script01_3_M026,sad,sad,sad,2,1,0
Ses01M_script01_3_M027,Ses01M_script01_3_M026,Ses01M_script01_3_F024,sad,sad,sad,2,1,0
Ses01M_script01_3_F025,Ses01M_script01_3_F024,Ses01M_script01_3_M027,sad,sad,sad,2,1,0
Ses01M_script01_3_M028,Ses01M_script01_3_M027,Ses01M_script01_3_F025,sad,sad,sad,2,1,0
Ses01M_script01_3_M029,Ses01M_script01_3_M028,Ses01M_script01_3_F025,sad,sad,sad,1,2,0
Ses01M_script01_3_M030,Ses01M_script01_3_M029,Ses01M_script01_3_F025,sad,sad,sad,1,3,0
Ses01M_script01_3_M031,Ses01M_script01_3_M030,Ses01M_script01_3_F025,sad,sad,sad,1,4,0
Ses01M_script01_3_M032,Ses01M_script01_3_M031,Ses01M_script01_3_F025,sad,sad,sad,1,5,0
Ses01M_script01_3_M033,Ses01M_script01_3_M032,Ses01M_script01_3_F025,sad,sad,sad,1,6,0
Ses01M_script01_3_M034,Ses01M_script01_3_M033,Ses01M_script01_3_F025,sad,sad,sad,1,7,0
Ses01M_script01_3_M035,Ses01M_script01_3_M034,Ses01M_script01_3_F025,sad,sad,sad,1,8,0
Ses01M_script01_3_M036,Ses01M_script01_3_M035,pad,sad,sad,pad,1,None,0
Ses01M_script01_3_M037,Ses01M_script01_3_M036,pad,sad,sad,pad,1,None,0
Ses01M_script01_3_M038,Ses01M_script01_3_M037,pad,sad,sad,pad,1,None,0
Ses01M_script01_3_M039,Ses01M_script01_3_M038,pad,sad,sad,pad,1,None,0
Ses01M_script01_3_M040,Ses01M_script01_3_M039,pad,sad,sad,pad,1,None,0
Ses01M_script01_3_F026,pad,Ses01M_script01_3_M040,sad,pad,sad,None,1,0
Ses01M_script01_3_M041,Ses01M_script01_3_M040,Ses01M_script01_3_F026,sad,sad,sad,2,1,0
Ses01M_script01_3_M043,Ses01M_script01_3_M041,Ses01M_script01_3_F026,hap,sad,sad,1,2,1
Ses01M_script01_3_F030,Ses01M_script01_3_F026,Ses01M_script01_3_M043,hap,sad,hap,3,1,1
Ses01M_script02_1_M000,pad,pad,hap,pad,pad,None,None,0
Ses01M_script02_1_M001,Ses01M_script02_1_M000,pad,hap,hap,pad,1,None,0
Ses01M_script02_1_M002,Ses01M_script02_1_M001,pad,hap,hap,pad,1,None,0
Ses01M_script02_1_M004,Ses01M_script02_1_M002,pad,hap,hap,pad,1,None,0
Ses01M_script02_1_M005,Ses01M_script02_1_M004,pad,hap,hap,pad,1,None,0
Ses01M_script02_1_M007,Ses01M_script02_1_M005,pad,neu,hap,pad,1,None,1
Ses01M_script02_1_M009,Ses01M_script02_1_M007,pad,neu,neu,pad,1,None,0
Ses01M_script02_1_F005,pad,Ses01M_script02_1_M009,ang,pad,neu,None,1,0
Ses01M_script02_1_M010,Ses01M_script02_1_M009,Ses01M_script02_1_F005,neu,neu,ang,2,1,0
Ses01M_script02_1_M011,Ses01M_script02_1_M010,Ses01M_script02_1_F005,neu,neu,ang,1,2,0
Ses01M_script02_1_F007,Ses01M_script02_1_F005,Ses01M_script02_1_M011,neu,ang,neu,3,1,1
Ses01M_script02_1_M014,Ses01M_script02_1_M011,Ses01M_script02_1_F007,hap,neu,neu,2,1,1
Ses01M_script02_1_F008,Ses01M_script02_1_F007,Ses01M_script02_1_M014,neu,neu,hap,2,1,0
Ses01M_script02_1_M016,Ses01M_script02_1_M014,Ses01M_script02_1_F008,hap,hap,neu,2,1,0
Ses01M_script02_1_M017,Ses01M_script02_1_M016,Ses01M_script02_1_F008,hap,hap,neu,1,2,0
Ses01M_script02_1_F009,Ses01M_script02_1_F008,Ses01M_script02_1_M017,hap,neu,hap,3,1,1
Ses01M_script02_1_M022,Ses01M_script02_1_M017,Ses01M_script02_1_F009,neu,hap,hap,2,1,1
Ses01M_script02_1_M023,Ses01M_script02_1_M022,Ses01M_script02_1_F009,neu,neu,hap,1,2,0
Ses01M_script02_1_F014,Ses01M_script02_1_F009,Ses01M_script02_1_M023,ang,hap,neu,3,1,1
Ses01M_script02_1_M028,Ses01M_script02_1_M023,Ses01M_script02_1_F014,ang,neu,ang,2,1,1
Ses01M_script02_1_F017,Ses01M_script02_1_F014,Ses01M_script02_1_M028,ang,ang,ang,2,1,0
Ses01M_script02_1_M030,Ses01M_script02_1_M028,Ses01M_script02_1_F017,neu,ang,ang,2,1,1
Ses01M_script02_1_M031,Ses01M_script02_1_M030,Ses01M_script02_1_F017,hap,neu,ang,1,2,1
Ses01M_script02_1_M032,Ses01M_script02_1_M031,Ses01M_script02_1_F017,hap,hap,ang,1,3,0
Ses01M_script02_1_F021,Ses01M_script02_1_F017,Ses01M_script02_1_M032,ang,ang,hap,4,1,0
Ses01M_script02_1_F022,Ses01M_script02_1_F021,Ses01M_script02_1_M032,ang,ang,hap,1,2,0
Ses01M_script02_1_M037,Ses01M_script02_1_M032,Ses01M_script02_1_F022,neu,hap,ang,3,1,1
Ses01M_script02_1_F023,Ses01M_script02_1_F022,Ses01M_script02_1_M037,ang,ang,neu,2,1,0
Ses01M_script02_1_M039,Ses01M_script02_1_M037,Ses01M_script02_1_F023,neu,neu,ang,2,1,0
Ses01M_script02_1_M040,Ses01M_script02_1_M039,Ses01M_script02_1_F023,hap,neu,ang,1,2,1
Ses01M_script02_1_M041,Ses01M_script02_1_M040,Ses01M_script02_1_F023,hap,hap,ang,1,3,0
Ses01M_script02_1_M042,Ses01M_script02_1_M041,Ses01M_script02_1_F023,hap,hap,ang,1,4,0
Ses01M_script02_1_M043,Ses01M_script02_1_M042,Ses01M_script02_1_F023,hap,hap,ang,1,5,0
Ses01M_script02_1_M044,Ses01M_script02_1_M043,Ses01M_script02_1_F023,hap,hap,ang,1,6,0
Ses01M_script02_1_M045,Ses01M_script02_1_M044,Ses01M_script02_1_F023,hap,hap,ang,1,7,0
Ses01M_script02_1_M046,Ses01M_script02_1_M045,Ses01M_script02_1_F023,hap,hap,ang,1,8,0
Ses01M_script02_2_M001,pad,pad,hap,pad,pad,None,None,0
Ses01M_script02_2_M002,Ses01M_script02_2_M001,pad,hap,hap,pad,1,None,0
Ses01M_script02_2_F000,pad,Ses01M_script02_2_M002,neu,pad,hap,None,1,0
Ses01M_script02_2_M003,Ses01M_script02_2_M002,Ses01M_script02_2_F000,hap,hap,neu,2,1,0
Ses01M_script02_2_M008,Ses01M_script02_2_M003,Ses01M_script02_2_F000,neu,hap,neu,1,2,1
Ses01M_script02_2_F010,Ses01M_script02_2_F000,Ses01M_script02_2_M008,ang,neu,neu,3,1,1
Ses01M_script02_2_F011,Ses01M_script02_2_F010,Ses01M_script02_2_M008,ang,ang,neu,1,2,0
Ses01M_script02_2_F013,Ses01M_script02_2_F011,Ses01M_script02_2_M008,ang,ang,neu,1,3,0
Ses01M_script02_2_M013,Ses01M_script02_2_M008,Ses01M_script02_2_F013,neu,neu,ang,4,1,0
