center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,self_time_dur,closest_time_dur,cosine_similarity,kl_divergence,earth_mover_dist
Ses02M_impro03_F013,Ses02M_impro03_F012,Ses02M_impro03_M012,hap,hap,hap,1,2,0,8.243200000000002,8.243200000000002,0.97235644,0.0061595594,0.3003392741084099
Ses02M_impro03_M014,Ses02M_impro03_M012,Ses02M_impro03_F013,hap,hap,hap,3,1,0,10.024100000000004,1.4960999999999984,0.85479856,0.063704856,0.5434643924236298
Ses02M_impro03_M015,Ses02M_impro03_M014,Ses02M_impro03_F013,hap,hap,hap,1,2,0,1.6299999999999955,1.6299999999999955,0.9946072,0.0013897021,0.1678675413131714
Ses02M_impro03_M016,Ses02M_impro03_M015,Ses02M_impro03_F013,hap,hap,hap,1,3,0,5.981200000000001,5.981200000000001,0.98036224,0.0085684685,0.3029331583529711
Ses02M_impro03_F014,Ses02M_impro03_F013,Ses02M_impro03_M016,hap,hap,hap,4,1,0,10.104,0.9967000000000041,0.98234266,0.0064533786,0.25211161375045776
Ses02M_impro03_M017,Ses02M_impro03_M016,Ses02M_impro03_F014,hap,hap,hap,2,1,0,2.217100000000002,1.220399999999998,0.9867838,0.03728566,0.35243041068315506
Ses02M_impro03_F015,Ses02M_impro03_F014,Ses02M_impro03_M017,hap,hap,hap,2,1,0,4.251199999999997,3.0307999999999993,0.62636214,0.79729396,0.9769309144467115
Ses02M_impro03_M018,Ses02M_impro03_M017,Ses02M_impro03_F015,hap,hap,hap,2,1,0,6.671700000000001,3.640900000000002,0.89225274,0.09802271,0.3116819318383932
Ses02M_impro03_F016,Ses02M_impro03_F015,Ses02M_impro03_M018,hap,hap,hap,2,1,0,4.759700000000009,1.1188000000000073,0.75585926,0.29011136,0.8092325609177351
Ses02M_impro03_M019,Ses02M_impro03_M018,Ses02M_impro03_F016,hap,hap,hap,2,1,0,2.6646999999999963,1.545899999999989,0.96794474,0.026411252,0.2976957857608795
Ses02M_impro03_F017,Ses02M_impro03_F016,Ses02M_impro03_M019,hap,hap,hap,2,1,0,2.806999999999988,1.261099999999999,0.9313724,0.05551925,0.2727818712592125
Ses02M_impro03_M020,Ses02M_impro03_M019,Ses02M_impro03_F017,hap,hap,hap,2,1,0,3.542500000000004,2.281400000000005,0.8513708,0.12526953,0.34971631318330765
Ses02M_impro03_F018,Ses02M_impro03_F017,Ses02M_impro03_M020,hap,hap,hap,2,1,0,6.122500000000002,3.8410999999999973,0.8868661,0.032150436,0.2641815710812807
Ses02M_impro03_M021,Ses02M_impro03_M020,Ses02M_impro03_F018,hap,hap,hap,2,1,0,5.625299999999996,1.7841999999999985,0.89790845,0.06807415,0.5979444161057472
Ses02M_impro03_F020,Ses02M_impro03_F018,Ses02M_impro03_M021,hap,hap,hap,2,1,0,21.99170000000001,20.20750000000001,0.5943973,0.6431605,0.49979655258357525
Ses02M_impro03_M024,Ses02M_impro03_M021,Ses02M_impro03_F020,hap,hap,hap,2,1,0,28.4657,8.258199999999988,0.91124827,0.029477578,0.3127562180161476
Ses02M_impro03_F023,Ses02M_impro03_F020,Ses02M_impro03_M024,hap,hap,hap,2,1,0,17.318600000000004,9.060400000000016,0.6061865,0.47388694,0.5336386859416962
Ses02M_impro03_M026,Ses02M_impro03_M024,Ses02M_impro03_F023,hap,hap,hap,2,1,0,13.990800000000007,4.930399999999992,0.7083554,0.07866724,0.4903322458267212
Ses02M_impro03_F024,Ses02M_impro03_F023,Ses02M_impro03_M026,hap,hap,hap,2,1,0,6.176899999999989,1.2464999999999975,0.90178394,0.1273607,0.48399289697408676
Ses02M_impro03_M027,Ses02M_impro03_M026,Ses02M_impro03_F024,hap,hap,hap,2,1,0,7.171300000000002,5.924800000000005,0.95667505,0.016246062,0.5308364182710648
Ses02M_impro03_M028,Ses02M_impro03_M027,Ses02M_impro03_F024,hap,hap,hap,1,2,0,9.914799999999985,9.914799999999985,0.7966188,0.5589843,1.0083498805761337
Ses02M_impro03_M030,Ses02M_impro03_M028,Ses02M_impro03_F024,hap,hap,hap,1,3,0,10.556700000000006,10.556700000000006,0.8522121,0.21176288,0.6488005071878433
Ses02M_impro03_F028,Ses02M_impro03_F024,Ses02M_impro03_M030,hap,hap,hap,4,1,0,27.271000000000015,0.8747000000000185,0.89645565,0.2387886,0.6650390699505806
Ses02M_impro03_M031,Ses02M_impro03_M030,Ses02M_impro03_F028,hap,hap,hap,2,1,0,5.675000000000011,4.800299999999993,0.94604933,0.055688754,0.2891908064484596
Ses02M_impro04_F000,pad,pad,neu,pad,pad,None,None,0,None,None,None,None,None
Ses02M_impro04_F001,Ses02M_impro04_F000,pad,neu,neu,pad,1,None,0,8.002799999999999,8.002799999999999,0.50671095,0.094056174,0.4095977582037449
Ses02M_impro04_F002,Ses02M_impro04_F001,pad,neu,neu,pad,1,None,0,11.8393,11.8393,0.63686985,0.18064041,0.4438044875860214
Ses02M_impro04_F003,Ses02M_impro04_F002,pad,neu,neu,pad,1,None,0,3.2422000000000004,3.2422000000000004,0.7207613,0.464735,0.6084024906158447
Ses02M_impro04_F004,Ses02M_impro04_F003,pad,neu,neu,pad,1,None,0,9.7351,9.7351,0.8751862,0.25370616,0.5456030666828156
Ses02M_impro04_F005,Ses02M_impro04_F004,pad,neu,neu,pad,1,None,0,16.8159,16.8159,0.6449929,0.30549103,0.7224082872271538
Ses02M_impro04_F006,Ses02M_impro04_F005,pad,neu,neu,pad,1,None,0,19.103299999999997,19.103299999999997,0.8107692,0.1852922,0.5290355235338211
Ses02M_impro04_F007,Ses02M_impro04_F006,pad,neu,neu,pad,1,None,0,11.656300000000002,11.656300000000002,0.9746477,0.030962143,0.24783490598201752
Ses02M_impro04_F008,Ses02M_impro04_F007,pad,neu,neu,pad,1,None,0,11.2607,11.2607,0.9394127,0.06650886,0.44164927303791046
Ses02M_impro04_M014,pad,Ses02M_impro04_F009,sad,pad,sad,None,1,0,None,0.14149999999999352,None,None,None
Ses02M_impro04_F011,Ses02M_impro04_F010,Ses02M_impro04_M014,neu,neu,sad,1,2,0,5.505600000000015,5.505600000000015,0.89921916,0.10959038,0.37913430482149124
Ses02M_impro04_F012,Ses02M_impro04_F011,Ses02M_impro04_M014,neu,neu,sad,1,3,0,10.578900000000004,10.578900000000004,0.96721935,0.077957086,0.47560399770736694
Ses02M_impro04_F014,Ses02M_impro04_F012,Ses02M_impro04_M019,neu,neu,ang,2,1,0,18.465000000000003,6.400000000000006,0.36311102,0.97709465,1.0153034180402756
Ses02M_impro04_F015,Ses02M_impro04_F014,Ses02M_impro04_M019,neu,neu,ang,1,2,0,6.699999999999989,6.699999999999989,0.3733373,0.23887873,0.4834989756345749
Ses02M_impro04_F016,Ses02M_impro04_F015,Ses02M_impro04_M019,neu,neu,ang,1,3,0,15.372399999999999,15.372399999999999,0.45537692,0.2897126,0.35748887807130814
Ses02M_impro05_M000,pad,pad,neu,pad,pad,None,None,0,None,None,None,None,None
Ses02M_impro05_F000,pad,Ses02M_impro05_M000,neu,pad,neu,None,1,0,None,0.9188999999999998,None,None,None
Ses02M_impro05_M001,Ses02M_impro05_M000,Ses02M_impro05_F000,neu,neu,neu,2,1,0,2.2329,1.314,0.814687,0.34010398,0.9466548003256321
Ses02M_impro05_F001,Ses02M_impro05_F000,Ses02M_impro05_M001,neu,neu,neu,2,1,0,5.6795,4.3655,0.84284925,0.14235331,0.3410192281007767
Ses02M_impro05_M002,Ses02M_impro05_M001,Ses02M_impro05_F001,neu,neu,neu,2,1,0,6.5505,2.1850000000000005,0.6018728,0.09106992,0.6428915075957775
Ses02M_impro05_F002,Ses02M_impro05_F001,Ses02M_impro05_M002,neu,neu,neu,2,1,0,5.445,3.26,0.88014936,0.2651762,0.5385514050722122
Ses02M_impro05_F003,Ses02M_impro05_F002,Ses02M_impro05_M002,neu,neu,neu,1,2,0,1.7499999999999982,1.7499999999999982,0.71093845,0.18251157,0.7187681198120117
Ses02M_impro05_M003,Ses02M_impro05_M002,Ses02M_impro05_F003,neu,neu,neu,3,1,0,15.7471,10.737100000000002,0.84995276,0.16533408,0.6462429687380791
Ses02M_impro05_F004,Ses02M_impro05_F003,Ses02M_impro05_M003,neu,neu,neu,2,1,0,13.98,3.242899999999999,0.90756667,0.028281026,0.15899183601140976
Ses02M_impro05_F005,Ses02M_impro05_F004,Ses02M_impro05_M003,neu,neu,neu,1,2,0,7.691900000000004,7.691900000000004,0.64333946,0.17106217,0.3236319571733475
Ses02M_impro05_F006,Ses02M_impro05_F005,Ses02M_impro05_M003,neu,neu,neu,1,3,0,8.125299999999996,8.125299999999996,0.8412596,0.05622953,0.30432115495204926
Ses02M_impro05_F007,Ses02M_impro05_F006,Ses02M_impro05_M003,neu,neu,neu,1,4,0,10.360300000000002,10.360300000000002,0.8386292,0.14963818,0.7426767796278
Ses02M_impro05_F008,Ses02M_impro05_F007,Ses02M_impro05_M003,neu,neu,neu,1,5,0,13.232499999999995,13.232499999999995,0.90166384,0.06381759,0.26536911725997925
Ses02M_impro05_F009,Ses02M_impro05_F008,Ses02M_impro05_M003,neu,neu,neu,1,6,0,4.4285,4.4285,0.9831735,0.014031291,0.22949698567390442
Ses02M_impro05_F010,Ses02M_impro05_F009,Ses02M_impro05_M003,neu,neu,neu,1,7,0,7.051500000000004,7.051500000000004,0.9773388,0.010624057,0.2611234337091446
Ses02M_impro05_F011,Ses02M_impro05_F010,Ses02M_impro05_M003,neu,neu,neu,1,8,0,1.7730999999999995,1.7730999999999995,0.8744958,0.07876833,0.372544365003705
Ses02M_impro05_F012,Ses02M_impro05_F011,pad,neu,neu,pad,1,None,0,17.138400000000004,17.138400000000004,0.17029274,1.358266,0.40910241566598415
Ses02M_impro05_F013,Ses02M_impro05_F012,pad,neu,neu,pad,1,None,0,5.127899999999997,5.127899999999997,-0.9028517,1.0445671,0.5293851792812347
Ses02M_impro05_F014,Ses02M_impro05_F013,pad,neu,neu,pad,1,None,0,6.310699999999997,6.310699999999997,0.41119143,0.2435678,0.7863786816596985
Ses02M_impro05_M013,pad,Ses02M_impro05_F014,ang,pad,neu,None,1,0,None,0.4551000000000016,None,None,None
Ses02M_impro05_F015,Ses02M_impro05_F014,Ses02M_impro05_M013,neu,neu,ang,2,1,0,7.6584,7.203299999999999,0.15133804,1.0143905,0.4027796983718872
Ses02M_impro05_F016,Ses02M_impro05_F015,Ses02M_impro05_M013,neu,neu,ang,1,2,0,6.221500000000006,6.221500000000006,0.85714126,0.30674437,0.5277816280722618
Ses02M_impro05_M016,Ses02M_impro05_M013,Ses02M_impro05_F016,ang,ang,neu,3,1,0,14.633700000000005,1.2088999999999999,0.9528609,0.04479101,0.3505209609866142
Ses02M_impro05_F017,Ses02M_impro05_F016,Ses02M_impro05_M016,neu,neu,ang,2,1,0,7.828900000000004,6.6200000000000045,0.9570588,0.08187584,0.3085503503680229
Ses02M_impro05_F018,Ses02M_impro05_F017,Ses02M_impro05_M016,neu,neu,ang,1,2,0,8.381100000000004,8.381100000000004,0.89696425,0.107886046,0.4991973713040352
Ses02M_impro05_M018,Ses02M_impro05_M016,Ses02M_impro05_F018,ang,ang,neu,3,1,0,21.24109999999999,6.239999999999981,0.76436293,0.40697852,0.4065597206354141
Ses02M_impro05_F019,Ses02M_impro05_F018,Ses02M_impro05_M018,neu,neu,ang,2,1,0,11.05189999999999,4.8119000000000085,0.93182254,0.07293263,0.48333004862070084
Ses02M_impro05_F020,Ses02M_impro05_F019,Ses02M_impro05_M018,neu,neu,ang,1,2,0,7.058099999999996,7.058099999999996,0.93301666,0.024172366,0.3791835717856884
Ses02M_impro05_F021,Ses02M_impro05_F020,Ses02M_impro05_M018,neu,neu,ang,1,3,0,2.789999999999992,2.789999999999992,0.91135,0.07523795,0.26285042241215706
Ses02M_impro05_F023,Ses02M_impro05_F021,Ses02M_impro05_M018,neu,neu,ang,1,4,0,18.104100000000017,18.104100000000017,0.9620921,0.0073256455,0.2713566720485687
Ses02M_impro05_F024,Ses02M_impro05_F023,Ses02M_impro05_M018,neu,neu,ang,1,5,0,22.255899999999997,22.255899999999997,0.9283487,0.017706135,0.2582281157374382
Ses02M_impro05_M025,Ses02M_impro05_M018,Ses02M_impro05_F024,ang,ang,neu,6,1,0,58.99000000000001,3.969999999999999,0.96837395,0.05902257,0.21858181059360504
Ses02M_impro05_F025,Ses02M_impro05_F024,Ses02M_impro05_M025,neu,neu,ang,2,1,0,8.70429999999999,4.73429999999999,0.97819674,0.054719184,0.4310120642185211
Ses02M_impro05_F026,Ses02M_impro05_F025,Ses02M_impro05_M025,neu,neu,ang,1,2,0,6.1051000000000215,6.1051000000000215,0.97542346,0.04605934,0.2589932531118393
Ses02M_impro05_M026,Ses02M_impro05_M025,Ses02M_impro05_F026,ang,ang,neu,3,1,0,18.330000000000013,7.490600000000001,0.9671497,0.07012636,0.21382232010364532
Ses02M_impro06_M000,pad,pad,sad,pad,pad,None,None,0,None,None,None,None,None
Ses02M_impro06_M001,Ses02M_impro06_M000,pad,sad,sad,pad,1,None,0,7.129999999999999,7.129999999999999,0.45094842,0.9241623,0.4952976182103157
Ses02M_impro06_M002,Ses02M_impro06_M001,pad,sad,sad,pad,1,None,0,5.43,5.43,0.9565558,0.035929076,0.3406585454940796
Ses02M_impro06_F002,pad,Ses02M_impro06_M002,sad,pad,sad,None,1,0,None,12.760000000000005,None,None,None
Ses02M_impro06_M003,Ses02M_impro06_M002,Ses02M_impro06_F002,sad,sad,sad,2,1,0,17.060000000000002,4.299999999999997,0.9925622,0.012965806,0.13437701761722565
Ses02M_impro06_F003,Ses02M_impro06_F002,Ses02M_impro06_M003,sad,sad,sad,2,1,0,13.009999999999998,8.71,0.97424614,0.050859362,0.3099059984087944
Ses02M_impro06_M004,Ses02M_impro06_M003,Ses02M_impro06_F003,sad,sad,sad,2,1,0,10.46,1.75,0.9993984,0.0011696201,0.04189230315387249
Ses02M_impro06_F004,Ses02M_impro06_F003,Ses02M_impro06_M004,sad,sad,sad,2,1,0,19.8311,18.0811,0.97495073,0.02575054,0.2997380271553993
Ses02M_impro06_M005,Ses02M_impro06_M004,Ses02M_impro06_F004,sad,sad,sad,2,1,0,24.270000000000003,6.188900000000004,0.9844347,0.009901509,0.1857736948877573
Ses02M_impro06_M006,Ses02M_impro06_M005,Ses02M_impro06_F004,sad,sad,sad,1,2,0,9.97999999999999,9.97999999999999,0.9968201,0.00027317333,0.11767973750829697
Ses02M_impro06_F005,Ses02M_impro06_F004,Ses02M_impro06_M006,sad,sad,sad,3,1,0,28.808899999999994,12.64,0.99441254,0.010100123,0.15740841813385487
Ses02M_impro06_M007,Ses02M_impro06_M006,Ses02M_impro06_F005,sad,sad,sad,2,1,0,13.969999999999999,1.3299999999999983,0.9903007,0.0037631094,0.1635703146457672
Ses02M_impro06_F006,Ses02M_impro06_F005,Ses02M_impro06_M007,sad,sad,sad,2,1,0,9.469999999999999,8.14,0.99184656,0.003931643,0.16225741989910603
Ses02M_impro06_M008,Ses02M_impro06_M007,Ses02M_impro06_F006,sad,sad,sad,2,1,0,10.780000000000001,2.6400000000000006,0.99389744,0.004056623,0.13070914894342422
Ses02M_impro06_F007,Ses02M_impro06_F006,Ses02M_impro06_M008,sad,sad,sad,2,1,0,9.522200000000012,6.882200000000012,0.86500067,0.35280764,0.6000326257199049
Ses02M_impro06_M009,Ses02M_impro06_M008,Ses02M_impro06_F007,sad,sad,sad,2,1,0,7.571700000000007,0.6894999999999953,0.8951857,0.17898792,0.5629373788833618
Ses02M_impro06_F008,Ses02M_impro06_F007,Ses02M_impro06_M009,sad,sad,sad,2,1,0,18.015799999999984,17.32629999999999,0.82736456,0.25838655,0.7064622920006514
Ses02M_impro06_M010,Ses02M_impro06_M009,Ses02M_impro06_F008,sad,sad,sad,2,1,0,23.7179,6.391600000000011,0.9875001,0.029188655,0.20577511191368103
Ses02M_impro06_F009,Ses02M_impro06_F008,Ses02M_impro06_M010,sad,sad,sad,2,1,0,10.276700000000005,3.8850999999999942,0.99655294,0.0010318751,0.11038758605718613
Ses02M_impro06_M011,Ses02M_impro06_M010,Ses02M_impro06_F009,sad,sad,sad,2,1,0,6.840699999999998,2.955600000000004,0.9567572,0.030954462,0.35670992732048035
Ses02M_impro06_M012,Ses02M_impro06_M011,Ses02M_impro06_F009,sad,sad,sad,1,2,0,7.439699999999988,7.439699999999988,0.92245007,0.12991656,0.4969097152352333
Ses02M_impro06_F010,Ses02M_impro06_F009,Ses02M_impro06_M012,sad,sad,sad,3,1,0,10.775599999999997,0.3803000000000054,0.8532858,0.43973053,0.6480400115251541
Ses02M_impro06_M013,Ses02M_impro06_M012,Ses02M_impro06_F010,sad,sad,sad,2,1,0,2.940000000000026,2.5597000000000207,0.9305196,0.07888001,0.4505966231226921
Ses02M_impro06_F011,Ses02M_impro06_F010,Ses02M_impro06_M013,sad,sad,sad,2,1,0,10.120200000000011,7.5604999999999905,0.9751737,0.011979073,0.1958976909518242
Ses02M_impro06_M014,Ses02M_impro06_M013,Ses02M_impro06_F011,sad,sad,sad,2,1,0,9.029999999999973,1.4694999999999823,0.97057265,0.054839596,0.34891535341739655
Ses02M_impro06_F012,Ses02M_impro06_F011,Ses02M_impro06_M014,sad,sad,sad,2,1,0,6.968299999999999,5.498800000000017,0.8616942,0.1607476,0.5500066503882408
Ses02M_impro06_M015,Ses02M_impro06_M014,Ses02M_impro06_F012,sad,sad,sad,2,1,0,11.013100000000009,5.5142999999999915,0.9899901,0.05471106,0.267133504152298
Ses02M_impro06_F013,Ses02M_impro06_F012,Ses02M_impro06_M015,sad,sad,sad,2,1,0,12.71629999999999,7.201999999999998,0.8442011,0.08113671,0.5957136917859316
Ses02M_impro06_M016,Ses02M_impro06_M015,Ses02M_impro06_F013,sad,sad,sad,2,1,0,7.966200000000015,0.7642000000000166,0.643067,0.33487627,0.7762072328478098
Ses02M_impro06_M017,Ses02M_impro06_M016,Ses02M_impro06_F013,sad,sad,sad,1,2,0,12.111799999999988,12.111799999999988,0.976277,0.015668295,0.33069611340761185
Ses02M_impro06_M018,Ses02M_impro06_M017,Ses02M_impro06_F013,sad,sad,sad,1,3,0,16.036699999999996,16.036699999999996,0.98259157,0.0039205905,0.22399834543466568
Ses02M_impro06_F014,Ses02M_impro06_F013,Ses02M_impro06_M018,sad,sad,sad,4,1,0,34.0659,5.153199999999998,0.94628346,0.120066784,0.44623887352645397
Ses02M_impro06_M019,Ses02M_impro06_M018,Ses02M_impro06_F014,sad,sad,sad,2,1,0,8.657900000000012,3.504700000000014,0.8301563,0.1129761,0.585359612479806
Ses02M_impro06_F015,Ses02M_impro06_F014,Ses02M_impro06_M019,sad,sad,sad,2,1,0,12.713899999999995,9.209199999999981,0.98711693,0.029618762,0.29843232221901417
Ses02M_impro06_M020,Ses02M_impro06_M019,Ses02M_impro06_F015,sad,sad,sad,2,1,0,10.922899999999998,1.713700000000017,0.9937904,0.013273507,0.19370687194168568
Ses02M_impro06_F016,Ses02M_impro06_F015,Ses02M_impro06_M020,sad,sad,sad,2,1,0,3.3348000000000013,1.6210999999999842,0.984393,0.008611202,0.249084010720253
Ses02M_impro06_M021,Ses02M_impro06_M020,Ses02M_impro06_F016,sad,sad,sad,2,1,0,3.406000000000006,1.7849000000000217,0.9955063,0.010536734,0.13915144838392735
Ses02M_impro06_F017,Ses02M_impro06_F016,Ses02M_impro06_M021,sad,sad,sad,2,1,0,7.526499999999999,5.741599999999977,0.9400294,0.17719238,0.425986947491765
Ses02M_impro06_M022,Ses02M_impro06_M021,Ses02M_impro06_F017,sad,sad,sad,2,1,0,8.010399999999976,2.268799999999999,0.9504777,0.17365496,0.3811778500676155
Ses02M_impro06_M023,Ses02M_impro06_M022,Ses02M_impro06_F017,sad,sad,sad,1,2,0,2.872300000000024,2.872300000000024,0.8060439,0.2535316,0.2390754073858261
Ses02M_impro06_F018,Ses02M_impro06_F017,Ses02M_impro06_M023,sad,sad,sad,3,1,0,8.105400000000003,2.96429999999998,0.7786314,0.23842633,0.6327557414770126
Ses02M_impro07_F000,pad,pad,hap,pad,pad,None,None,0,None,None,None,None,None
Ses02M_impro07_F001,Ses02M_impro07_F000,pad,hap,hap,pad,1,None,0,5.2187,5.2187,0.14258166,0.5018121,0.593586839735508
Ses02M_impro07_M002,pad,Ses02M_impro07_F001,hap,pad,hap,None,1,0,None,3.9793000000000003,None,None,None
Ses02M_impro07_F003,Ses02M_impro07_F001,Ses02M_impro07_M002,hap,hap,hap,2,1,0,9.0875,5.1082,0.7720772,0.48190144,0.9636327475309372
Ses02M_impro07_F004,Ses02M_impro07_F003,Ses02M_impro07_M002,hap,hap,hap,1,2,0,8.334399999999999,8.334399999999999,0.60230654,0.7727799,0.9580193907022476
Ses02M_impro07_F005,Ses02M_impro07_F004,Ses02M_impro07_M002,hap,hap,hap,1,3,0,3.8115000000000023,3.8115000000000023,0.67104465,0.6183386,0.26035767048597336
Ses02M_impro07_M006,Ses02M_impro07_M002,Ses02M_impro07_F005,hap,hap,hap,4,1,0,21.1059,3.8517999999999972,0.92656547,0.054217283,0.5180853307247162
Ses02M_impro07_F006,Ses02M_impro07_F005,Ses02M_impro07_M006,hap,hap,hap,2,1,0,4.756699999999995,0.9048999999999978,0.2176191,1.2366494,1.0215745195746422
Ses02M_impro07_M007,Ses02M_impro07_M006,Ses02M_impro07_F006,hap,hap,hap,2,1,0,2.5024000000000015,1.5975000000000037,0.98665833,0.0068882117,0.1737828180193901
Ses02M_impro07_F007,Ses02M_impro07_F006,Ses02M_impro07_M007,hap,hap,hap,2,1,0,3.550600000000003,1.9530999999999992,0.8266003,0.34560877,0.7697468474507332
Ses02M_impro07_F008,Ses02M_impro07_F007,Ses02M_impro07_M007,hap,hap,hap,1,2,0,7.526499999999999,7.526499999999999,0.95266813,0.06077469,0.44857046753168106
Ses02M_impro07_M008,Ses02M_impro07_M007,Ses02M_impro07_F008,hap,hap,hap,3,1,0,9.676200000000001,0.19660000000000366,0.51467645,1.5384297,0.790504939854145
Ses02M_impro07_M009,Ses02M_impro07_M008,Ses02M_impro07_F008,hap,hap,hap,1,2,0,1.2068000000000012,1.2068000000000012,0.86583686,0.14779107,0.26367127150297165
Ses02M_impro07_F009,Ses02M_impro07_F008,Ses02M_impro07_M009,hap,hap,hap,3,1,0,7.2926,5.889199999999995,0.9178936,0.08687249,0.40411584824323654
Ses02M_impro07_M010,Ses02M_impro07_M009,Ses02M_impro07_F009,hap,hap,hap,2,1,0,5.919999999999995,0.030799999999999272,0.92631537,0.050026502,0.25422557815909386
Ses02M_impro07_M011,Ses02M_impro07_M010,Ses02M_impro07_F009,hap,hap,hap,1,2,0,1.4500000000000028,1.4500000000000028,0.9266857,0.06553079,0.31775985285639763
Ses02M_impro07_F010,Ses02M_impro07_F009,Ses02M_impro07_M011,hap,hap,hap,3,1,0,2.3173999999999992,0.8365999999999971,0.5101729,0.74444485,0.47303659468889236
Ses02M_impro07_F011,Ses02M_impro07_F010,Ses02M_impro07_M011,hap,hap,hap,1,2,0,9.053399999999996,9.053399999999996,0.046138465,1.2935845,0.7976443320512772
Ses02M_impro07_M013,Ses02M_impro07_M011,Ses02M_impro07_F011,hap,hap,hap,3,1,0,9.910000000000004,0.020000000000010232,0.7893493,0.13029882,0.6801983118057251
Ses02M_impro07_M014,Ses02M_impro07_M013,Ses02M_impro07_F011,hap,hap,hap,1,2,0,1.6400000000000006,1.6400000000000006,0.8065025,0.09827925,0.6332322526723146
Ses02M_impro07_F012,Ses02M_impro07_F011,Ses02M_impro07_M014,hap,hap,hap,3,1,0,3.010000000000005,1.3499999999999943,0.9888308,0.0144565515,0.26362811028957367
Ses02M_impro07_M015,Ses02M_impro07_M014,Ses02M_impro07_F012,hap,hap,hap,2,1,0,3.1999999999999886,1.8499999999999943,0.9307251,0.019569792,0.41859819553792477
Ses02M_impro07_F013,Ses02M_impro07_F012,Ses02M_impro07_M015,hap,hap,hap,2,1,0,2.9682999999999993,1.118300000000005,0.9574641,0.024597494,0.32534225285053253
Ses02M_impro07_F014,Ses02M_impro07_F013,Ses02M_impro07_M015,hap,hap,hap,1,2,0,2.4217000000000013,2.4217000000000013,0.9938308,0.0034615127,0.2082231044769287
Ses02M_impro07_F015,Ses02M_impro07_F014,Ses02M_impro07_M015,hap,hap,hap,1,3,0,7.4646999999999935,7.4646999999999935,0.9518367,0.2127898,0.5774584505707026
Ses02M_impro07_M017,Ses02M_impro07_M015,Ses02M_impro07_F015,hap,hap,hap,4,1,0,11.580000000000013,0.5753000000000128,0.9295131,0.07520402,0.5437549203634262
Ses02M_impro07_F016,Ses02M_impro07_F015,Ses02M_impro07_M017,hap,hap,hap,2,1,0,1.8923000000000059,1.316999999999993,0.337314,0.9327246,0.3406296204775572
Ses02M_impro07_F017,Ses02M_impro07_F016,Ses02M_impro07_M017,hap,hap,hap,1,2,0,2.0529999999999973,2.0529999999999973,0.7567021,0.27130893,0.5539944991469383
Ses02M_impro07_M018,Ses02M_impro07_M017,Ses02M_impro07_F017,hap,hap,hap,3,1,0,3.4199999999999875,0.04999999999999716,0.9594404,0.09084515,0.34984131157398224
Ses02M_impro07_M019,Ses02M_impro07_M018,Ses02M_impro07_F017,hap,hap,hap,1,2,0,1.0800000000000125,1.0800000000000125,0.99842775,0.006769552,0.2394128441810608
Ses02M_impro07_F018,Ses02M_impro07_F017,Ses02M_impro07_M019,hap,hap,hap,3,1,0,4.335300000000004,3.205299999999994,0.6525862,0.6053053,0.9617864321917295
Ses02M_impro07_M020,Ses02M_impro07_M019,Ses02M_impro07_F018,hap,hap,hap,2,1,0,3.2099999999999937,0.004699999999999704,0.90285116,0.14071508,0.5925185084342957
Ses02M_impro07_M021,Ses02M_impro07_M020,Ses02M_impro07_F018,hap,hap,hap,1,2,0,6.530000000000001,6.530000000000001,0.9670683,0.07307814,0.46748244017362595
Ses02M_impro07_F019,Ses02M_impro07_F018,Ses02M_impro07_M021,hap,hap,hap,3,1,0,11.514700000000005,4.980000000000004,0.9312735,0.22625175,0.5212750490754843
Ses02M_impro07_M022,Ses02M_impro07_M021,Ses02M_impro07_F019,hap,hap,hap,2,1,0,5.189999999999998,0.20999999999999375,0.76980877,0.19783923,0.6194543167948723
Ses02M_impro07_M023,Ses02M_impro07_M022,Ses02M_impro07_F019,hap,hap,hap,1,2,0,1.6400000000000006,1.6400000000000006,0.65581757,0.24643889,0.4979774411767721
Ses02M_impro07_F020,Ses02M_impro07_F019,Ses02M_impro07_M023,hap,hap,hap,3,1,0,9.219999999999999,7.3700000000000045,0.048374802,1.2801564,0.4642037898302078
Ses02M_impro07_M024,Ses02M_impro07_M023,Ses02M_impro07_F020,hap,hap,hap,2,1,0,7.439999999999998,0.06999999999999318,0.6455071,0.6456427,0.6135282423347235
Ses02M_impro07_M025,Ses02M_impro07_M024,Ses02M_impro07_F020,hap,hap,hap,1,2,0,2.530000000000001,2.530000000000001,0.750995,0.29588702,0.6749843657016754
Ses02M_impro07_M026,Ses02M_impro07_M025,Ses02M_impro07_F020,hap,hap,hap,1,3,0,7.150000000000006,7.150000000000006,0.9744402,0.01093567,0.18999150395393372
Ses02M_impro07_F021,Ses02M_impro07_F020,Ses02M_impro07_M026,hap,hap,hap,4,1,0,18.0569,8.306899999999999,0.7480931,0.6646448,0.27422378957271576
Ses02M_impro07_F022,Ses02M_impro07_F021,Ses02M_impro07_M026,hap,hap,hap,1,2,0,4.503099999999989,4.503099999999989,0.2874925,1.4149779,0.4301638752222061
Ses02M_impro07_F023,Ses02M_impro07_F022,Ses02M_impro07_M026,hap,hap,hap,1,3,0,2.490000000000009,2.490000000000009,0.88183415,0.060865823,0.5663092061877251
